tail,state_a,state_b,n_a,n_b,n_intersection,n_union,jaccard
top,Idaho,Kansas,7,8,3,12,0.25
top,Idaho,Kentucky,7,8,1,14,0.07142857142857142
top,Idaho,Louisiana,7,8,1,14,0.07142857142857142
top,Idaho,Maine,7,6,1,12,0.08333333333333333
top,Idaho,Maryland,7,8,0,15,0.0
top,Idaho,Massachusetts,7,8,1,14,0.07142857142857142
top,Idaho,Michigan,7,9,3,13,0.23076923076923078
top,Idaho,Minnesota,7,9,2,14,0.14285714285714285
top,Idaho,Mississippi,7,7,1,13,0.07692307692307693
top,Idaho,Missouri,7,9,1,15,0.06666666666666667
top,Idaho,Montana,7,6,1,12,0.08333333333333333
top,Idaho,Nebraska,7,7,2,12,0.16666666666666666
top,Idaho,Nevada,7,7,0,14,0.0
top,Idaho,New Hampshire,7,7,0,14,0.0
top,Idaho,New Jersey,7,9,1,15,0.06666666666666667
top,Idaho,New Mexico,7,7,0,14,0.0
top,Idaho,New York,7,9,2,14,0.14285714285714285
top,Idaho,North Carolina,7,9,0,16,0.0
top,Idaho,North Dakota,7,6,1,12,0.08333333333333333
top,Idaho,Ohio,7,9,4,12,0.3333333333333333
top,Idaho,Oklahoma,7,8,2,13,0.15384615384615385
top,Idaho,Oregon,7,8,1,14,0.07142857142857142
top,Idaho,Pennsylvania,7,9,3,13,0.23076923076923078
top,Idaho,Rhode Island,7,6,2,11,0.18181818181818182
top,Idaho,South Carolina,7,9,1,15,0.06666666666666667
top,Idaho,South Dakota,7,6,0,13,0.0
top,Idaho,Tennessee,7,9,2,14,0.14285714285714285
top,Idaho,Texas,7,10,1,16,0.0625
top,Idaho,Utah,7,8,2,13,0.15384615384615385
top,Idaho,Vermont,7,6,2,11,0.18181818181818182
top,Idaho,Virginia,7,9,0,16,0.0
top,Idaho,Washington,7,9,1,15,0.06666666666666667
top,Idaho,West Virginia,7,6,1,12,0.08333333333333333
top,Idaho,Wisconsin,7,9,2,14,0.14285714285714285
top,Idaho,Wyoming,7,5,2,10,0.2
top,Illinois,Indiana,9,9,2,16,0.125
top,Illinois,Iowa,9,8,4,13,0.3076923076923077
top,Illinois,Kansas,9,8,1,16,0.0625
top,Illinois,Kentucky,9,8,1,16,0.0625
top,Illinois,Louisiana,9,8,0,17,0.0
top,Illinois,Maine,9,6,2,13,0.15384615384615385
top,Illinois,Maryland,9,8,1,16,0.0625
top,Illinois,Massachusetts,9,8,1,16,0.0625
top,Illinois,Michigan,9,9,4,14,0.2857142857142857
top,Illinois,Minnesota,9,9,1,17,0.058823529411764705
top,Illinois,Mississippi,9,7,0,16,0.0
top,Illinois,Missouri,9,9,1,17,0.058823529411764705
top,Illinois,Montana,9,6,2,13,0.15384615384615385
top,Illinois,Nebraska,9,7,3,13,0.23076923076923078
top,Illinois,Nevada,9,7,0,16,0.0
top,Illinois,New Hampshire,9,7,2,14,0.14285714285714285
top,Illinois,New Jersey,9,9,1,17,0.058823529411764705
top,Illinois,New Mexico,9,7,1,15,0.06666666666666667
top,Illinois,New York,9,9,4,14,0.2857142857142857
top,Illinois,North Carolina,9,9,0,18,0.0
top,Illinois,North Dakota,9,6,1,14,0.07142857142857142
top,Illinois,Ohio,9,9,3,15,0.2
top,Illinois,Oklahoma,9,8,1,16,0.0625
top,Illinois,Oregon,9,8,2,15,0.13333333333333333
top,Illinois,Pennsylvania,9,9,2,16,0.125
top,Illinois,Rhode Island,9,6,3,12,0.25
top,Illinois,South Carolina,9,9,1,17,0.058823529411764705
top,Illinois,South Dakota,9,6,0,15,0.0
top,Illinois,Tennessee,9,9,1,17,0.058823529411764705
top,Illinois,Texas,9,10,0,19,0.0
top,Illinois,Utah,9,8,2,15,0.13333333333333333
top,Illinois,Vermont,9,6,2,13,0.15384615384615385
top,Illinois,Virginia,9,9,2,16,0.125
top,Illinois,Washington,9,9,0,18,0.0
top,Illinois,West Virginia,9,6,2,13,0.15384615384615385
top,Illinois,Wisconsin,9,9,3,15,0.2
top,Illinois,Wyoming,9,5,1,13,0.07692307692307693
top,Indiana,Iowa,9,8,4,13,0.3076923076923077
top,Indiana,Kansas,9,8,3,14,0.21428571428571427
top,Indiana,Kentucky,9,8,1,16,0.0625
top,Indiana,Louisiana,9,8,0,17,0.0
top,Indiana,Maine,9,6,0,15,0.0
top,Indiana,Maryland,9,8,0,17,0.0
top,Indiana,Massachusetts,9,8,1,16,0.0625
top,Indiana,Michigan,9,9,2,16,0.125
top,Indiana,Minnesota,9,9,2,16,0.125
top,Indiana,Mississippi,9,7,1,15,0.06666666666666667
top,Indiana,Missouri,9,9,1,17,0.058823529411764705
top,Indiana,Montana,9,6,1,14,0.07142857142857142
top,Indiana,Nebraska,9,7,4,12,0.3333333333333333
top,Indiana,Nevada,9,7,0,16,0.0
top,Indiana,New Hampshire,9,7,0,16,0.0
top,Indiana,New Jersey,9,9,0,18,0.0
top,Indiana,New Mexico,9,7,1,15,0.06666666666666667
top,Indiana,New York,9,9,2,16,0.125
top,Indiana,North Carolina,9,9,1,17,0.058823529411764705
top,Indiana,North Dakota,9,6,1,14,0.07142857142857142
top,Indiana,Ohio,9,9,3,15,0.2
top,Indiana,Oklahoma,9,8,3,14,0.21428571428571427
top,Indiana,Oregon,9,8,1,16,0.0625
top,Indiana,Pennsylvania,9,9,2,16,0.125
top,Indiana,Rhode Island,9,6,1,14,0.07142857142857142
top,Indiana,South Carolina,9,9,0,18,0.0
top,Indiana,South Dakota,9,6,0,15,0.0
top,Indiana,Tennessee,9,9,1,17,0.058823529411764705
top,Indiana,Texas,9,10,1,18,0.05555555555555555
top,Indiana,Utah,9,8,1,16,0.0625
top,Indiana,Vermont,9,6,1,14,0.07142857142857142
top,Indiana,Virginia,9,9,0,18,0.0
top,Indiana,Washington,9,9,3,15,0.2
top,Indiana,West Virginia,9,6,1,14,0.07142857142857142
top,Indiana,Wisconsin,9,9,3,15,0.2
top,Indiana,Wyoming,9,5,2,12,0.16666666666666666
top,Iowa,Kansas,8,8,2,14,0.14285714285714285
top,Iowa,Kentucky,8,8,1,15,0.06666666666666667
top,Iowa,Louisiana,8,8,0,16,0.0
top,Iowa,Maine,8,6,1,13,0.07692307692307693
top,Iowa,Maryland,8,8,0,16,0.0
top,Iowa,Massachusetts,8,8,0,16,0.0
top,Iowa,Michigan,8,9,3,14,0.21428571428571427
top,Iowa,Minnesota,8,9,4,13,0.3076923076923077
top,Iowa,Mississippi,8,7,1,14,0.07142857142857142
top,Iowa,Missouri,8,9,1,16,0.0625
top,Iowa,Montana,8,6,2,12,0.16666666666666666
top,Iowa,Nebraska,8,7,3,12,0.25
top,Iowa,Nevada,8,7,0,15,0.0
top,Iowa,New Hampshire,8,7,2,13,0.15384615384615385
top,Iowa,New Jersey,8,9,0,17,0.0
top,Iowa,New Mexico,8,7,0,15,0.0
top,Iowa,New York,8,9,4,13,0.3076923076923077
top,Iowa,North Carolina,8,9,0,17,0.0
top,Iowa,North Dakota,8,6,2,12,0.16666666666666666
top,Iowa,Ohio,8,9,4,13,0.3076923076923077
top,Iowa,Oklahoma,8,8,2,14,0.14285714285714285
top,Iowa,Oregon,8,8,0,16,0.0
top,Iowa,Pennsylvania,8,9,2,15,0.13333333333333333
top,Iowa,Rhode Island,8,6,3,11,0.2727272727272727
top,Iowa,South Carolina,8,9,0,17,0.0
top,Iowa,South Dakota,8,6,1,13,0.07692307692307693
top,Iowa,Tennessee,8,9,1,16,0.0625
top,Iowa,Texas,8,10,0,18,0.0
top,Iowa,Utah,8,8,1,15,0.06666666666666667
top,Iowa,Vermont,8,6,2,12,0.16666666666666666
top,Iowa,Virginia,8,9,0,17,0.0
top,Iowa,Washington,8,9,1,16,0.0625
top,Iowa,West Virginia,8,6,1,13,0.07692307692307693
top,Iowa,Wisconsin,8,9,3,14,0.21428571428571427
top,Iowa,Wyoming,8,5,2,11,0.18181818181818182
top,Kansas,Kentucky,8,8,1,15,0.06666666666666667
top,Kansas,Louisiana,8,8,0,16,0.0
top,Kansas,Maine,8,6,1,13,0.07692307692307693
top,Kansas,Maryland,8,8,0,16,0.0
top,Kansas,Massachusetts,8,8,0,16,0.0
top,Kansas,Michigan,8,9,2,15,0.13333333333333333
top,Kansas,Minnesota,8,9,2,15,0.13333333333333333
top,Kansas,Mississippi,8,7,2,13,0.15384615384615385
top,Kansas,Missouri,8,9,1,16,0.0625
top,Kansas,Montana,8,6,0,14,0.0
top,Kansas,Nebraska,8,7,2,13,0.15384615384615385
top,Kansas,Nevada,8,7,0,15,0.0
top,Kansas,New Hampshire,8,7,0,15,0.0
top,Kansas,New Jersey,8,9,0,17,0.0
top,Kansas,New Mexico,8,7,1,14,0.07142857142857142
top,Kansas,New York,8,9,1,16,0.0625
top,Kansas,North Carolina,8,9,1,16,0.0625
top,Kansas,North Dakota,8,6,0,14,0.0
top,Kansas,Ohio,8,9,3,14,0.21428571428571427
top,Kansas,Oklahoma,8,8,3,13,0.23076923076923078
top,Kansas,Oregon,8,8,1,15,0.06666666666666667
top,Kansas,Pennsylvania,8,9,2,15,0.13333333333333333
top,Kansas,Rhode Island,8,6,1,13,0.07692307692307693
top,Kansas,South Carolina,8,9,2,15,0.13333333333333333
top,Kansas,South Dakota,8,6,0,14,0.0
top,Kansas,Tennessee,8,9,4,13,0.3076923076923077
top,Kansas,Texas,8,10,0,18,0.0
top,Kansas,Utah,8,8,1,15,0.06666666666666667
top,Kansas,Vermont,8,6,1,13,0.07692307692307693
top,Kansas,Virginia,8,9,1,16,0.0625
top,Kansas,Washington,8,9,1,16,0.0625
top,Kansas,West Virginia,8,6,1,13,0.07692307692307693
top,Kansas,Wisconsin,8,9,2,15,0.13333333333333333
top,Kansas,Wyoming,8,5,1,12,0.08333333333333333
top,Kentucky,Louisiana,8,8,0,16,0.0
top,Kentucky,Maine,8,6,0,14,0.0
top,Kentucky,Maryland,8,8,3,13,0.23076923076923078
top,Kentucky,Massachusetts,8,8,1,15,0.06666666666666667
top,Kentucky,Michigan,8,9,1,16,0.0625
top,Kentucky,Minnesota,8,9,2,15,0.13333333333333333
top,Kentucky,Mississippi,8,7,1,14,0.07142857142857142
top,Kentucky,Missouri,8,9,4,13,0.3076923076923077
top,Kentucky,Montana,8,6,0,14,0.0
top,Kentucky,Nebraska,8,7,0,15,0.0
top,Kentucky,Nevada,8,7,1,14,0.07142857142857142
top,Kentucky,New Hampshire,8,7,0,15,0.0
top,Kentucky,New Jersey,8,9,0,17,0.0
top,Kentucky,New Mexico,8,7,1,14,0.07142857142857142
top,Kentucky,New York,8,9,0,17,0.0
top,Kentucky,North Carolina,8,9,1,16,0.0625
top,Kentucky,North Dakota,8,6,0,14,0.0
top,Kentucky,Ohio,8,9,2,15,0.13333333333333333
top,Kentucky,Oklahoma,8,8,4,12,0.3333333333333333
top,Kentucky,Oregon,8,8,0,16,0.0
top,Kentucky,Pennsylvania,8,9,1,16,0.0625
top,Kentucky,Rhode Island,8,6,1,13,0.07692307692307693
top,Kentucky,South Carolina,8,9,1,16,0.0625
top,Kentucky,South Dakota,8,6,0,14,0.0
top,Kentucky,Tennessee,8,9,1,16,0.0625
top,Kentucky,Texas,8,10,3,15,0.2
top,Kentucky,Utah,8,8,3,13,0.23076923076923078
top,Kentucky,Vermont,8,6,1,13,0.07692307692307693
top,Kentucky,Virginia,8,9,1,16,0.0625
top,Kentucky,Washington,8,9,1,16,0.0625
top,Kentucky,West Virginia,8,6,2,12,0.16666666666666666
top,Kentucky,Wisconsin,8,9,2,15,0.13333333333333333
top,Kentucky,Wyoming,8,5,0,13,0.0
top,Louisiana,Maine,8,6,0,14,0.0
top,Louisiana,Maryland,8,8,1,15,0.06666666666666667
top,Louisiana,Massachusetts,8,8,0,16,0.0
top,Louisiana,Michigan,8,9,0,17,0.0
top,Louisiana,Minnesota,8,9,0,17,0.0
top,Louisiana,Mississippi,8,7,0,15,0.0
top,Louisiana,Missouri,8,9,0,17,0.0
top,Louisiana,Montana,8,6,1,13,0.07692307692307693
top,Louisiana,Nebraska,8,7,0,15,0.0
top,Louisiana,Nevada,8,7,0,15,0.0
top,Louisiana,New Hampshire,8,7,0,15,0.0
top,Louisiana,New Jersey,8,9,0,17,0.0
top,Louisiana,New Mexico,8,7,0,15,0.0
top,Louisiana,New York,8,9,0,17,0.0
top,Louisiana,North Carolina,8,9,1,16,0.0625
top,Louisiana,North Dakota,8,6,0,14,0.0
top,Louisiana,Ohio,8,9,0,17,0.0
top,Louisiana,Oklahoma,8,8,0,16,0.0
top,Louisiana,Oregon,8,8,0,16,0.0
top,Louisiana,Pennsylvania,8,9,0,17,0.0
top,Louisiana,Rhode Island,8,6,0,14,0.0
top,Louisiana,South Carolina,8,9,1,16,0.0625
top,Louisiana,South Dakota,8,6,0,14,0.0
top,Louisiana,Tennessee,8,9,0,17,0.0
top,Louisiana,Texas,8,10,2,16,0.125
top,Louisiana,Utah,8,8,0,16,0.0
top,Louisiana,Vermont,8,6,0,14,0.0
top,Louisiana,Virginia,8,9,0,17,0.0
top,Louisiana,Washington,8,9,0,17,0.0
top,Louisiana,West Virginia,8,6,0,14,0.0
top,Louisiana,Wisconsin,8,9,0,17,0.0
top,Louisiana,Wyoming,8,5,0,13,0.0
top,Maine,Maryland,6,8,0,14,0.0
top,Maine,Massachusetts,6,8,1,13,0.07692307692307693
top,Maine,Michigan,6,9,2,13,0.15384615384615385
top,Maine,Minnesota,6,9,0,15,0.0
top,Maine,Mississippi,6,7,0,13,0.0
top,Maine,Missouri,6,9,0,15,0.0
top,Maine,Montana,6,6,0,12,0.0
top,Maine,Nebraska,6,7,0,13,0.0
top,Maine,Nevada,6,7,0,13,0.0
top,Maine,New Hampshire,6,7,1,12,0.08333333333333333
top,Maine,New Jersey,6,9,0,15,0.0
top,Maine,New Mexico,6,7,0,13,0.0
top,Maine,New York,6,9,2,13,0.15384615384615385
top,Maine,North Carolina,6,9,1,14,0.07142857142857142
top,Maine,North Dakota,6,6,0,12,0.0
top,Maine,Ohio,6,9,1,14,0.07142857142857142
top,Maine,Oklahoma,6,8,0,14,0.0
top,Maine,Oregon,6,8,1,13,0.07692307692307693
top,Maine,Pennsylvania,6,9,1,14,0.07142857142857142
top,Maine,Rhode Island,6,6,1,11,0.09090909090909091
top,Maine,South Carolina,6,9,1,14,0.07142857142857142
top,Maine,South Dakota,6,6,0,12,0.0
top,Maine,Tennessee,6,9,1,14,0.07142857142857142
top,Maine,Texas,6,10,0,16,0.0
top,Maine,Utah,6,8,0,14,0.0
top,Maine,Vermont,6,6,0,12,0.0
top,Maine,Virginia,6,9,0,15,0.0
top,Maine,Washington,6,9,0,15,0.0
top,Maine,West Virginia,6,6,0,12,0.0
top,Maine,Wisconsin,6,9,1,14,0.07142857142857142
top,Maine,Wyoming,6,5,0,11,0.0
top,Maryland,Massachusetts,8,8,1,15,0.06666666666666667
top,Maryland,Michigan,8,9,0,17,0.0
top,Maryland,Minnesota,8,9,1,16,0.0625
top,Maryland,Mississippi,8,7,1,14,0.07142857142857142
top,Maryland,Missouri,8,9,2,15,0.13333333333333333
top,Maryland,Montana,8,6,0,14,0.0
top,Maryland,Nebraska,8,7,0,15,0.0
top,Maryland,Nevada,8,7,1,14,0.07142857142857142
top,Maryland,New Hampshire,8,7,0,15,0.0
top,Maryland,New Jersey,8,9,1,16,0.0625
top,Maryland,New Mexico,8,7,0,15,0.0
top,Maryland,New York,8,9,0,17,0.0
top,Maryland,North Carolina,8,9,3,14,0.21428571428571427
top,Maryland,North Dakota,8,6,0,14,0.0
top,Maryland,Ohio,8,9,1,16,0.0625
top,Maryland,Oklahoma,8,8,2,14,0.14285714285714285
top,Maryland,Oregon,8,8,0,16,0.0
top,Maryland,Pennsylvania,8,9,0,17,0.0
top,Maryland,Rhode Island,8,6,0,14,0.0
top,Maryland,South Carolina,8,9,1,16,0.0625
top,Maryland,South Dakota,8,6,1,13,0.07692307692307693
top,Maryland,Tennessee,8,9,0,17,0.0
top,Maryland,Texas,8,10,2,16,0.125
top,Maryland,Utah,8,8,2,14,0.14285714285714285
top,Maryland,Vermont,8,6,0,14,0.0
top,Maryland,Virginia,8,9,2,15,0.13333333333333333
top,Maryland,Washington,8,9,1,16,0.0625
top,Maryland,West Virginia,8,6,1,13,0.07692307692307693
top,Maryland,Wisconsin,8,9,0,17,0.0
top,Maryland,Wyoming,8,5,0,13,0.0
top,Massachusetts,Michigan,8,9,1,16,0.0625
top,Massachusetts,Minnesota,8,9,1,16,0.0625
top,Massachusetts,Mississippi,8,7,0,15,0.0
top,Massachusetts,Missouri,8,9,0,17,0.0
top,Massachusetts,Montana,8,6,0,14,0.0
top,Massachusetts,Nebraska,8,7,1,14,0.07142857142857142
top,Massachusetts,Nevada,8,7,0,15,0.0
top,Massachusetts,New Hampshire,8,7,0,15,0.0
