state_name,sector_label,excessQ4
Nevada,Public admin,0.003319222468546564
Nevada,Real estate,0.035032799128820145
Nevada,Retail-gen,0.027628105992894853
Nevada,Retail-spec,0.005856186701713475
Nevada,Transportation,0.018972558259494895
Nevada,Utilities,-0.010001967017988847
Nevada,Warehousing,0.00949030950036455
Nevada,Wholesale,0.004043179684176745
New Hampshire,Accommodation/food,0.07219679218108259
New Hampshire,Admin/waste,0.03638575961337363
New Hampshire,Agriculture,0.11074948064652952
New Hampshire,Arts/entertain,0.08060261300531642
New Hampshire,Construction,0.09948837704116714
New Hampshire,Education,-0.020197847882864047
New Hampshire,Finance,0.015353897967316777
New Hampshire,Healthcare,0.001938880409617731
New Hampshire,Information,0.015174331589246843
New Hampshire,Management,0.0030179819591242356
New Hampshire,Mfg-chem,0.01891270201645408
New Hampshire,Mfg-food,0.015498250430004863
New Hampshire,Mfg-metals,-0.0010050282377779874
New Hampshire,Mining,0.20746873001909502
New Hampshire,Other services,-0.008689189377790198
New Hampshire,Prof services,0.028358147043638766
New Hampshire,Public admin,0.04298436546935009
New Hampshire,Real estate,0.0551841394748927
New Hampshire,Retail-gen,0.03236956605599267
New Hampshire,Retail-spec,0.012702730347053683
New Hampshire,Transportation,0.021413777837821425
New Hampshire,Utilities,0.037095577168401596
New Hampshire,Warehousing,0.03438952892501229
New Hampshire,Wholesale,0.00895902484449081
New Jersey,Accommodation/food,0.01817411358274385
New Jersey,Admin/waste,0.03213001452897715
New Jersey,Agriculture,0.1636772700716253
New Jersey,Arts/entertain,0.10719370635018091
New Jersey,Construction,0.08714725316519828
New Jersey,Education,0.005377058158825299
New Jersey,Finance,0.022946089553641184
New Jersey,Healthcare,0.0012337555214526235
New Jersey,Information,0.021506485135773426
New Jersey,Management,0.01153572296826208
New Jersey,Mfg-chem,0.006167081557264036
New Jersey,Mfg-food,0.019156453187075706
New Jersey,Mfg-metals,0.001767273874531397
New Jersey,Mining,0.034675664494156516
New Jersey,Other services,0.03282847566476
New Jersey,Prof services,0.03195884008383768
New Jersey,Public admin,0.015132603128347938
New Jersey,Real estate,0.020731434966950048
New Jersey,Retail-gen,0.0252703072661204
New Jersey,Retail-spec,0.011665436762159635
New Jersey,Transportation,0.02305994629622935
New Jersey,Utilities,-0.0051174436499351605
New Jersey,Warehousing,0.023763059013711636
New Jersey,Wholesale,0.010886594862705462
New Mexico,Accommodation/food,0.06186175446037941
New Mexico,Admin/waste,0.016822120595021667
New Mexico,Agriculture,0.07936913919587421
New Mexico,Arts/entertain,0.03418137853515336
New Mexico,Construction,0.03215767772558043
New Mexico,Education,0.011454230607382546
New Mexico,Finance,0.024900754577098397
New Mexico,Healthcare,-0.0037122899430324183
New Mexico,Information,0.004500784133499002
New Mexico,Management,0.008607410905072726
New Mexico,Mfg-chem,0.01730075982942827
New Mexico,Mfg-food,0.05506940170282802
New Mexico,Mfg-metals,1.0317473711214133e-05
New Mexico,Mining,-0.009773461042721065
New Mexico,Other services,0.011206900123155011
New Mexico,Prof services,0.03607312703969506
New Mexico,Public admin,-0.031305299455523045
New Mexico,Real estate,0.0030698249242914013
New Mexico,Retail-gen,0.02169222315948593
New Mexico,Retail-spec,0.005199312096507874
New Mexico,Transportation,0.025730505962892194
New Mexico,Utilities,-0.00483015830684213
New Mexico,Warehousing,0.014840933940761686
New Mexico,Wholesale,0.011367883997952345
New York,Accommodation/food,0.05364475206764838
New York,Admin/waste,0.03869943386200788
New York,Agriculture,0.16971123413650416
New York,Arts/entertain,0.07067842263173263
New York,Construction,0.11695999551012357
New York,Education,-0.005958417372436668
New York,Finance,0.022686682907563073
New York,Healthcare,0.004758243299451536
New York,Information,0.019534491326331695
New York,Management,0.016106718649683008
New York,Mfg-chem,0.01437473241253044
New York,Mfg-food,0.02630641231543677
New York,Mfg-metals,0.003836613241454623
New York,Mining,0.13240776419388067
New York,Other services,0.02363113846936299
New York,Prof services,0.031453560207411246
New York,Public admin,0.07125837554799978
New York,Real estate,0.04377087643348504
New York,Retail-gen,0.031035689506029907
New York,Retail-spec,0.01685417474758909
New York,Transportation,0.03885949602833511
New York,Utilities,0.007195155954986238
New York,Warehousing,0.02841615947728895
New York,Wholesale,0.014093128192909348
North Carolina,Accommodation/food,0.06593781367843947
North Carolina,Admin/waste,0.026575931684394472
North Carolina,Agriculture,0.08005371807808745
North Carolina,Arts/entertain,0.0842249100167577
North Carolina,Construction,0.03180070229439481
North Carolina,Education,-0.012692717408320143
North Carolina,Finance,0.020001452348273392
North Carolina,Healthcare,0.00619472099547711
North Carolina,Information,0.012756234973776093
North Carolina,Management,-0.0014586877033870912
North Carolina,Mfg-chem,0.0016885026276307915
North Carolina,Mfg-food,0.01138737173055769
North Carolina,Mfg-metals,0.00046461333024149003
North Carolina,Mining,0.015821116305423277
North Carolina,Other services,0.009703483205263175
North Carolina,Prof services,0.03350376769416132
North Carolina,Public admin,0.016997406645793283
North Carolina,Real estate,0.02574137751755552
North Carolina,Retail-gen,0.028378323511943023
North Carolina,Retail-spec,0.010471703977066014
North Carolina,Transportation,0.026804701301242066
North Carolina,Utilities,0.012000576860643675
North Carolina,Warehousing,0.08660315088591676
North Carolina,Wholesale,0.013878052494429749
North Dakota,Accommodation/food,0.021721035609453022
North Dakota,Admin/waste,0.04064671921280122
North Dakota,Agriculture,0.2888823544185189
North Dakota,Arts/entertain,-0.009122018630203309
North Dakota,Construction,0.18150521641095876
North Dakota,Education,-0.02817123216772616
North Dakota,Finance,0.03296671924617856
North Dakota,Healthcare,0.006760487940959673
North Dakota,Information,0.0019899800427194306
North Dakota,Management,0.0012752057136066655
North Dakota,Mfg-chem,0.05625481019051642
North Dakota,Mfg-food,0.029821445068082163
North Dakota,Mfg-metals,-0.0035768736587031107
North Dakota,Mining,0.06456606314567556
North Dakota,Other services,0.035192295102724765
North Dakota,Prof services,0.04345993452270515
North Dakota,Public admin,0.02903491472746541
North Dakota,Real estate,0.04623984338857619
North Dakota,Retail-gen,0.006871338322732221
North Dakota,Retail-spec,0.001580084343473391
North Dakota,Transportation,0.01544714092336541
North Dakota,Utilities,0.004798361498308511
North Dakota,Warehousing,0.0643534508162344
North Dakota,Wholesale,0.016030898161316896
Ohio,Accommodation/food,0.02247708634798253
Ohio,Admin/waste,0.04662921339967816
Ohio,Agriculture,0.13053919535601202
Ohio,Arts/entertain,0.10823302840770123
Ohio,Construction,0.11881274598457774
Ohio,Education,0.003334362963170709
Ohio,Finance,0.004671646006524161
Ohio,Healthcare,0.0006227941947640056
Ohio,Information,0.007206610809513764
Ohio,Management,0.01062682085888056
Ohio,Mfg-chem,0.003378786117739119
Ohio,Mfg-food,0.010338337602971382
Ohio,Mfg-metals,0.0010262778026243963
Ohio,Mining,0.040433459526603224
Ohio,Other services,0.015024533025965764
Ohio,Prof services,0.027114143640289884
Ohio,Public admin,-0.00011969857667101544
Ohio,Real estate,0.029797288837119268
Ohio,Retail-gen,0.03260638143468809
Ohio,Retail-spec,0.024296350020143437
Ohio,Transportation,0.0232345792949629
Ohio,Utilities,-0.017590717741484338
Ohio,Warehousing,0.021238082882824368
Ohio,Wholesale,0.007990346659938797
Oklahoma,Accommodation/food,0.010974738887843536
Oklahoma,Admin/waste,0.019214378467438436
Oklahoma,Agriculture,0.06285945043242745
Oklahoma,Arts/entertain,0.06041321966305994
Oklahoma,Construction,0.02845662989907141
Oklahoma,Education,0.0005067531019640674
Oklahoma,Finance,0.02109896899498478
Oklahoma,Healthcare,0.00434734917912684
Oklahoma,Information,0.012500553292944657
Oklahoma,Management,0.008708001454145705
Oklahoma,Mfg-chem,-0.0023426462485076015
Oklahoma,Mfg-food,0.00048487561227795334
Oklahoma,Mfg-metals,-0.0018014603142217272
Oklahoma,Mining,0.009608199661207503
Oklahoma,Other services,0.008463569105508419
Oklahoma,Prof services,0.03691724037655204
Oklahoma,Public admin,-0.0029012437100309537
Oklahoma,Real estate,0.0252260731353687
Oklahoma,Retail-gen,0.006607093593888969
Oklahoma,Retail-spec,0.006781086349240817
Oklahoma,Transportation,0.013774415868162568
Oklahoma,Utilities,-0.013029791817164908
Oklahoma,Warehousing,0.04258100626313592
Oklahoma,Wholesale,0.001656947950318952
Oregon,Accommodation/food,0.05562725773553791
Oregon,Admin/waste,0.026278154080646345
Oregon,Agriculture,0.16235516299941435
Oregon,Arts/entertain,0.022766533683826303
Oregon,Construction,0.057857996797979754
Oregon,Education,-0.0057542372997749225
Oregon,Finance,0.013680008508565487
Oregon,Healthcare,0.00529775223365004
Oregon,Information,0.012798965910114354
Oregon,Management,0.018613296384160875
Oregon,Mfg-chem,0.005416253916507661
Oregon,Mfg-food,0.026123155813323654
Oregon,Mfg-metals,0.007313395256660367
Oregon,Mining,0.0407858469863252
Oregon,Other services,0.018152563818544347
Oregon,Prof services,0.0408405774031051
Oregon,Public admin,0.01447988826317845
Oregon,Real estate,0.03629264996872977
Oregon,Retail-gen,0.027620579739469353
Oregon,Retail-spec,0.024120714599905266
Oregon,Transportation,0.03388966173725942
Oregon,Utilities,0.00204692596662241
Oregon,Warehousing,0.026483208422873394
Oregon,Wholesale,0.011064390308176441
Pennsylvania,Accommodation/food,0.05536655532020872
Pennsylvania,Admin/waste,0.029508971209523737
Pennsylvania,Agriculture,0.11687588289112003
Pennsylvania,Arts/entertain,0.10381527192553625
Pennsylvania,Construction,0.08453380406844481
Pennsylvania,Education,-0.010849911800651651
Pennsylvania,Finance,0.016028573764283103
Pennsylvania,Healthcare,-0.0016956651122191201
Pennsylvania,Information,0.010695648944995237
Pennsylvania,Management,0.009384282614893309
Pennsylvania,Mfg-chem,0.0020274734169965446
Pennsylvania,Mfg-food,0.012045755165275389
Pennsylvania,Mfg-metals,-0.0024117745822004846
Pennsylvania,Mining,0.02743320023252705
Pennsylvania,Other services,0.01062124417687015
Pennsylvania,Prof services,0.023551396486284057
Pennsylvania,Public admin,0.0033680792082271377
Pennsylvania,Real estate,0.0219555084975184
Pennsylvania,Retail-gen,0.022789965524369356
Pennsylvania,Retail-spec,0.013954329895424649
Pennsylvania,Transportation,0.024771745102282597
Pennsylvania,Utilities,-0.001973475542632588
Pennsylvania,Warehousing,0.0066530267214498845
Pennsylvania,Wholesale,0.012764456782470839
Rhode Island,Accommodation/food,0.14874420127027307
Rhode Island,Admin/waste,0.03360424116349756
Rhode Island,Agriculture,0.21485781362543677
Rhode Island,Arts/entertain,0.056797725883830544
Rhode Island,Construction,0.136219588382567
Rhode Island,Education,-0.013443913453768719
Rhode Island,Finance,0.013438988276347496
Rhode Island,Healthcare,0.0025474601470965165
Rhode Island,Information,-0.0023822412734368164
Rhode Island,Management,0.024591601215351082
Rhode Island,Mfg-chem,0.01663691681911887
Rhode Island,Mfg-food,0.010449597818814053
Rhode Island,Mfg-metals,0.004634824919147786
Rhode Island,Mining,0.1679196903639941
Rhode Island,Other services,0.018874590172116446
Rhode Island,Prof services,0.03242093183391934
Rhode Island,Public admin,-0.009496800349625455
Rhode Island,Real estate,0.04962257355143772
Rhode Island,Retail-gen,0.0222075931177996
Rhode Island,Retail-spec,0.02646693882406762
Rhode Island,Transportation,0.02923348205548357
Rhode Island,Utilities,0.0010705075674105593
Rhode Island,Warehousing,0.040965034096515904
Rhode Island,Wholesale,0.01690267810501118
South Carolina,Accommodation/food,0.009239539937166601
South Carolina,Admin/waste,0.021481795990092107
South Carolina,Agriculture,0.020312495107867264
South Carolina,Arts/entertain,0.03759412574450344
South Carolina,Construction,0.022940074932933548
South Carolina,Education,-0.008610404342145129
South Carolina,Finance,0.017233226778712148
South Carolina,Healthcare,-0.00017009773623649833
South Carolina,Information,0.024767781973995893
South Carolina,Management,0.02251706419023693
South Carolina,Mfg-chem,-0.0026737313007461692
South Carolina,Mfg-food,-0.013037454273409734
South Carolina,Mfg-metals,0.0028187762987823537
South Carolina,Mining,0.012667358856731162
South Carolina,Other services,0.008104132705889944
South Carolina,Prof services,0.029925732099405317
South Carolina,Public admin,-0.001626716417574593
South Carolina,Real estate,0.018397495798903988
South Carolina,Retail-gen,0.017050008227025737
South Carolina,Retail-spec,0.00364164607974472
South Carolina,Transportation,0.027677726662217857
South Carolina,Utilities,-0.005625238835593273
South Carolina,Warehousing,0.07308948983848039
South Carolina,Wholesale,0.013316547104594912
South Dakota,Accommodation/food,0.04074597732392094
South Dakota,Admin/waste,0.0467432863792877
South Dakota,Agriculture,0.1562047371096847
South Dakota,Arts/entertain,0.027968267353091693
South Dakota,Construction,0.14388584950200856
South Dakota,Education,-0.005317110831807457
South Dakota,Finance,0.01494909599516224
South Dakota,Healthcare,0.008549160637718638
South Dakota,Information,-0.001916938207416023
South Dakota,Management,0.020516747565932716
South Dakota,Mfg-chem,0.006430908716254088
South Dakota,Mfg-food,0.0224045209809664
South Dakota,Mfg-metals,-0.007106669164533323
South Dakota,Mining,0.09683868921093103
South Dakota,Other services,0.028384192313498022
South Dakota,Prof services,0.03086532389377863
South Dakota,Public admin,-0.011074356551735666
South Dakota,Real estate,0.03258509682967197
South Dakota,Retail-gen,-0.004260204456867817
South Dakota,Retail-spec,0.011111979148951918
South Dakota,Transportation,0.017520936305551158
South Dakota,Utilities,0.01886892486414421
South Dakota,Warehousing,0.0007071384404308138
South Dakota,Wholesale,0.000892105315237458
Tennessee,Accommodation/food,0.03878486042775165
Tennessee,Admin/waste,0.022639442869651607
Tennessee,Agriculture,0.10606794723563194
Tennessee,Arts/entertain,0.03633682299726959
Tennessee,Construction,0.039026734512227164
Tennessee,Education,0.008187154205048997
Tennessee,Finance,0.012448036752740265
Tennessee,Healthcare,0.0038178314991499686
Tennessee,Information,0.016173119600082705
Tennessee,Management,0.01738684680383533
Tennessee,Mfg-chem,0.0040293976048967365
Tennessee,Mfg-food,0.00047534607614370557
Tennessee,Mfg-metals,-3.248741850788927e-05
Tennessee,Mining,0.006766070836883449
Tennessee,Other services,0.00977552064194525
Tennessee,Prof services,0.024809600654002856
Tennessee,Public admin,-0.0049920539028518165
Tennessee,Real estate,0.016535742637063942
Tennessee,Retail-gen,0.019775158971290455
Tennessee,Retail-spec,0.01026070049371675
Tennessee,Transportation,0.020014658063933977
Tennessee,Utilities,-0.0024209249761459654
Tennessee,Warehousing,0.04095996117139311
Tennessee,Wholesale,0.008537880431175237
Texas,Accommodation/food,0.011545509322550149
Texas,Admin/waste,0.013513989870945093
Texas,Agriculture,0.05239507926640864
Texas,Arts/entertain,0.03588464147522951
Texas,Construction,0.012368992743347858
Texas,Education,-0.01158718125002675
Texas,Finance,0.027190010618659968
Texas,Healthcare,-0.001153754291935287
Texas,Information,0.009149912656637735
Texas,Management,0.01788410393681662
Texas,Mfg-chem,-0.005081761857560826
Texas,Mfg-food,0.003731188056293202
Texas,Mfg-metals,-0.002984066907157821
Texas,Mining,0.009388934205795944
Texas,Other services,0.012109661126671072
Texas,Prof services,0.022333534539416052
Texas,Public admin,-0.0056154611329469264
Texas,Real estate,0.00507441607095702
Texas,Retail-gen,0.003385114324503973
Texas,Retail-spec,0.004161904751612074
Texas,Transportation,0.006454477898362501
Texas,Utilities,0.0017238241198080945
Texas,Warehousing,0.02380368341420066
Texas,Wholesale,0.004733806020109811
Utah,Accommodation/food,0.07073463986388016
Utah,Admin/waste,0.029144792951058564
Utah,Agriculture,0.1275386683957389
Utah,Arts/entertain,0.07878602440801027
Utah,Construction,0.06468177852014587
Utah,Education,0.013989685329333382
Utah,Finance,0.016224970128322892
Utah,Healthcare,0.006714587861996438
Utah,Information,0.03648697372675065
Utah,Management,0.022454579722137394
Utah,Mfg-chem,0.010805516886729736
Utah,Mfg-food,0.02352201136502453
Utah,Mfg-metals,0.003789848393521085
Utah,Mining,0.058734140665218725
Utah,Other services,0.01782491562750898
Utah,Prof services,0.04452225064225692
Utah,Public admin,0.00529317366338732
Utah,Real estate,0.013245825869024664
Utah,Retail-gen,0.03238918102249763
Utah,Retail-spec,0.022258354786828406
Utah,Transportation,0.009037305880371065
Utah,Utilities,0.004894454498078699
Utah,Warehousing,0.03261068655284909
Utah,Wholesale,0.007234912603141103
Vermont,Accommodation/food,0.02692885154667659
Vermont,Admin/waste,0.05084848651418709
Vermont,Agriculture,0.13066296860638243
Vermont,Arts/entertain,0.04307280185844002
Vermont,Construction,0.1532935382975243
Vermont,Education,-0.03504551644203556
Vermont,Finance,0.013539756635091854
Vermont,Healthcare,0.0038915438060659543
Vermont,Information,0.009695750271599924
Vermont,Management,0.09045051588242349
Vermont,Mfg-chem,0.022752023618617657
Vermont,Mfg-food,0.024257254404723667
Vermont,Mfg-metals,0.0042694815145713026
Vermont,Mining,0.23323976037841787
Vermont,Other services,0.03124809136334905
Vermont,Prof services,0.053171583425444854
Vermont,Public admin,0.00745560782312144
Vermont,Real estate,0.03677764953437798
Vermont,Retail-gen,0.06290694448551758
Vermont,Retail-spec,0.03655882221595467
Vermont,Transportation,0.02536384790936735
Vermont,Utilities,0.008029009488755057
Vermont,Warehousing,0.020084943935352782
Vermont,Wholesale,0.025018441285257955
Virginia,Accommodation/food,0.06414348095440284
Virginia,Admin/waste,0.02388060878543652
Virginia,Agriculture,0.11844875303142156
Virginia,Arts/entertain,0.05088453416391244
Virginia,Construction,0.030734965538203866
Virginia,Education,0.002483103506455664
Virginia,Finance,0.021697792438642033
Virginia,Healthcare,0.005339282279805289
Virginia,Information,0.00688594724493998
Virginia,Management,0.011836742786392044
Virginia,Mfg-chem,-0.0012351379794887847
Virginia,Mfg-food,0.016598320327519924
Virginia,Mfg-metals,-0.00014479458137432348
Virginia,Mining,0.004684112236669906
Virginia,Other services,0.02347483952138287
Virginia,Prof services,0.027171002577672757
Virginia,Public admin,0.0013460924931334877
Virginia,Real estate,0.020188741202989958
Virginia,Retail-gen,0.03036189993565765
Virginia,Retail-spec,0.014906758942415672
Virginia,Transportation,0.02748519418380935
Virginia,Utilities,0.013351408888147268
Virginia,Warehousing,0.036906454603560714
Virginia,Wholesale,0.016294726795806277
Washington,Accommodation/food,0.04680763941963036
Washington,Admin/waste,0.03189572725222014
Washington,Agriculture,0.05271953464645221
Washington,Arts/entertain,0.02808118951933046
Washington,Construction,0.06115575675246882
Washington,Education,-0.02018656460161936
Washington,Finance,0.01197746270411624
Washington,Healthcare,0.0034073183401186068
Washington,Information,0.016494603973300756
Washington,Management,0.03706470655501454
Washington,Mfg-chem,0.008754954008214374
Washington,Mfg-food,0.034607449649400907
Washington,Mfg-metals,0.0026574216186164854
Washington,Mining,0.06882827484607386
Washington,Other services,0.015317542709297792
Washington,Prof services,0.025719503858959134
Washington,Public admin,-0.006836000998806486
Washington,Real estate,0.02487368268136793
Washington,Retail-gen,0.01665355000450895
Washington,Retail-spec,0.010605078058786096
Washington,Transportation,0.023283806597163496
Washington,Utilities,-0.0008461379791630469
Washington,Warehousing,0.04505544507038652
Washington,Wholesale,0.006437083017669486
West Virginia,Accommodation/food,0.04617860935675148
West Virginia,Admin/waste,0.027198735078210082
West Virginia,Agriculture,0.11194463802390275
West Virginia,Arts/entertain,0.016299809128057112
West Virginia,Construction,0.11663271349373085
West Virginia,Education,0.009936275517335365
West Virginia,Finance,0.024164550383630565
West Virginia,Healthcare,0.005830647895199981
West Virginia,Information,0.015568647729665116
West Virginia,Management,0.007441396029101405
West Virginia,Mfg-chem,0.0038791914094731756
West Virginia,Mfg-food,0.026495155650150228
West Virginia,Mfg-metals,0.003565869661838588
West Virginia,Mining,0.029325716082515392
West Virginia,Other services,0.009157195020871303
West Virginia,Prof services,0.043049526225944976
West Virginia,Public admin,0.00032050054684498865
West Virginia,Real estate,0.027124729449088503
West Virginia,Retail-gen,0.01596520516566989
West Virginia,Retail-spec,0.01305105803018297
West Virginia,Transportation,0.034850203452018266
West Virginia,Utilities,-0.014307386988351262
West Virginia,Warehousing,0.05888497355934754
West Virginia,Wholesale,0.024068811696811722
Wisconsin,Accommodation/food,0.04536162907652361
Wisconsin,Admin/waste,0.043948222997077624
Wisconsin,Agriculture,0.14622808403551968
Wisconsin,Arts/entertain,0.08350172848273617
Wisconsin,Construction,0.1222994513165735
Wisconsin,Education,0.0017898096651298248
Wisconsin,Finance,0.0073332781443855985
Wisconsin,Healthcare,0.005949878393423065
Wisconsin,Information,0.017092163081815163
Wisconsin,Management,0.011418048739416988
Wisconsin,Mfg-chem,0.006068374300231443
Wisconsin,Mfg-food,0.025918632302189226
Wisconsin,Mfg-metals,-0.0030238072963174626
Wisconsin,Mining,0.0826128391058802
Wisconsin,Other services,0.021039165978891317
Wisconsin,Prof services,0.03649328606924498
Wisconsin,Public admin,0.027375408016225886
Wisconsin,Real estate,0.033016312166033596
Wisconsin,Retail-gen,0.034348745896664
Wisconsin,Retail-spec,0.02934000997713285
Wisconsin,Transportation,0.05884957262602297
Wisconsin,Utilities,0.013622410647725099
Wisconsin,Warehousing,0.046614210468993056
Wisconsin,Wholesale,0.00668381334226268
Wyoming,Accommodation/food,-0.02023867827515221
Wyoming,Admin/waste,0.04406092829419812
Wyoming,Agriculture,0.17967086672573762
Wyoming,Arts/entertain,-0.026209133835043134
Wyoming,Construction,0.13600289372273208
Wyoming,Education,-0.01583090530429151
Wyoming,Finance,0.011788367851179454
Wyoming,Healthcare,-0.004308804973931983
Wyoming,Information,-0.005440749075107204
Wyoming,Management,0.023150921065884157
Wyoming,Mfg-chem,0.012887761530776993
Wyoming,Mfg-food,0.038487438819423764
Wyoming,Mfg-metals,-0.015361771109075368
Wyoming,Mining,0.04415326774264364
Wyoming,Other services,0.007378361335296154
Wyoming,Prof services,0.03851070035175596
Wyoming,Public admin,-0.03332178011941152
Wyoming,Real estate,0.01889336812656853
Wyoming,Retail-gen,0.008045826168450489
Wyoming,Retail-spec,0.023775252828043235
Wyoming,Transportation,0.004336213208769323
Wyoming,Utilities,-0.006975611133187817
Wyoming,Warehousing,0.024247758280435187
Wyoming,Wholesale,0.007979168221905232
