state_name,sector_label,peak_excess
New Hampshire,Mfg-metals,0.019042889268399428
New Hampshire,Mining,0.20931885468894945
New Hampshire,Other services,0.09588390130412698
New Hampshire,Prof services,0.052429598088359224
New Hampshire,Public admin,0.05794518981569594
New Hampshire,Real estate,0.07078889177033339
New Hampshire,Retail-gen,0.06136458832033102
New Hampshire,Retail-spec,0.05076545377795548
New Hampshire,Transportation,0.037758546405110144
New Hampshire,Utilities,0.047352202695569424
New Hampshire,Warehousing,0.055400328671322906
New Hampshire,Wholesale,0.025113868938308255
New Jersey,Accommodation/food,0.09840162120387531
New Jersey,Admin/waste,0.04833403680607011
New Jersey,Agriculture,0.1776477128977339
New Jersey,Arts/entertain,0.20107672027388795
New Jersey,Construction,0.0864691657593849
New Jersey,Education,0.13323476130967984
New Jersey,Finance,0.03617869306540901
New Jersey,Healthcare,0.025850328031761717
New Jersey,Information,0.03798170178761937
New Jersey,Management,0.014926631073479352
New Jersey,Mfg-chem,0.021246236994077836
New Jersey,Mfg-food,0.04643041716269261
New Jersey,Mfg-metals,0.020674610650111835
New Jersey,Mining,0.04951396727486996
New Jersey,Other services,0.09658484763836052
New Jersey,Prof services,0.038750684197340145
New Jersey,Public admin,0.04492044318646867
New Jersey,Real estate,0.040273097008456674
New Jersey,Retail-gen,0.07099427477917933
New Jersey,Retail-spec,0.042455054716011166
New Jersey,Transportation,0.04114551449429506
New Jersey,Utilities,0.015071786997036263
New Jersey,Warehousing,0.04007397762681313
New Jersey,Wholesale,0.017729588817191385
New Mexico,Accommodation/food,0.09578157431371963
New Mexico,Admin/waste,0.04017756824389133
New Mexico,Agriculture,0.12585242200843627
New Mexico,Arts/entertain,0.1679186494740488
New Mexico,Construction,0.0437468993064731
New Mexico,Education,0.0748463946190963
New Mexico,Finance,0.026906153578311658
New Mexico,Healthcare,0.030233537926204316
New Mexico,Information,0.04536878253272834
New Mexico,Management,0.011331391482681532
New Mexico,Mfg-chem,0.03865664048795882
New Mexico,Mfg-food,0.083945778320234
New Mexico,Mfg-metals,0.0350266087816988
New Mexico,Mining,0.04352731436829099
New Mexico,Other services,0.062287318887027786
New Mexico,Prof services,0.056862309056654584
New Mexico,Public admin,0.052013472291505596
New Mexico,Real estate,0.047158458033167865
New Mexico,Retail-gen,0.045499558376994674
New Mexico,Retail-spec,0.042975761626130975
New Mexico,Transportation,0.057121840866098214
New Mexico,Utilities,0.04082596859826676
New Mexico,Warehousing,0.03335083143152501
New Mexico,Wholesale,0.02880322343604652
New York,Accommodation/food,0.11206393015271732
New York,Admin/waste,0.05363638883266065
New York,Agriculture,0.16307010645185405
New York,Arts/entertain,0.1288290923649709
New York,Construction,0.11827787831083972
New York,Education,0.14506322028580126
New York,Finance,0.04655633649140549
New York,Healthcare,0.028984605381990936
New York,Information,0.03864629543877495
New York,Management,0.018415855221357174
New York,Mfg-chem,0.03160010746204119
New York,Mfg-food,0.04584674202085011
New York,Mfg-metals,0.017467247551334962
New York,Mining,0.11724693777354422
New York,Other services,0.06296911342482277
New York,Prof services,0.04699755348901973
New York,Public admin,0.0966064436103536
New York,Real estate,0.05141500173497498
New York,Retail-gen,0.042714284582460356
New York,Retail-spec,0.04329662833518301
New York,Transportation,0.053933928891273596
New York,Utilities,0.026422172323340844
New York,Warehousing,0.04259240806218563
New York,Wholesale,0.01788357217079786
North Carolina,Accommodation/food,0.0991389313740524
North Carolina,Admin/waste,0.04286416237736169
North Carolina,Agriculture,0.121454733239921
North Carolina,Arts/entertain,0.17147138440366527
North Carolina,Construction,0.033703771333940064
North Carolina,Education,0.08463388600852126
North Carolina,Finance,0.03813618874578238
North Carolina,Healthcare,0.03038414089141424
North Carolina,Information,0.03629820070233736
North Carolina,Management,0.02315636486978467
North Carolina,Mfg-chem,0.017846226123837697
North Carolina,Mfg-food,0.04443320305078963
North Carolina,Mfg-metals,0.0187296929179515
North Carolina,Mining,0.039044038497983526
North Carolina,Other services,0.05317749033569508
North Carolina,Prof services,0.043844705609932116
North Carolina,Public admin,0.04015719450334872
North Carolina,Real estate,0.05199220388947974
North Carolina,Retail-gen,0.04337272258187839
North Carolina,Retail-spec,0.03903156307486602
North Carolina,Transportation,0.05449403971711401
North Carolina,Utilities,0.028571183571265462
North Carolina,Warehousing,0.08643318935205181
North Carolina,Wholesale,0.025006275812874977
North Dakota,Accommodation/food,0.13649690239821116
North Dakota,Admin/waste,0.06359443104593654
North Dakota,Agriculture,0.29623927726856153
North Dakota,Arts/entertain,0.22906005889638645
North Dakota,Construction,0.18836607517791265
North Dakota,Education,0.13436179983403984
North Dakota,Finance,0.03781529566081113
North Dakota,Healthcare,0.030190877209586874
North Dakota,Information,0.021357427685405446
North Dakota,Management,0.00848536165134616
North Dakota,Mfg-chem,0.07626580984282702
North Dakota,Mfg-food,0.06549386341037662
North Dakota,Mfg-metals,0.03454131515214184
North Dakota,Mining,0.07476609104843954
North Dakota,Other services,0.06636667925095881
North Dakota,Prof services,0.06869165553581985
North Dakota,Public admin,0.07078236439366055
North Dakota,Real estate,0.05654404626828653
North Dakota,Retail-gen,0.03453155286874734
North Dakota,Retail-spec,0.04737673758579958
North Dakota,Transportation,0.04048457683773684
North Dakota,Utilities,0.030979612197184685
North Dakota,Warehousing,0.07791084122680307
North Dakota,Wholesale,0.03298775954972823
Ohio,Accommodation/food,0.12942787626507293
Ohio,Admin/waste,0.05394234306392373
Ohio,Agriculture,0.1664447960922151
Ohio,Arts/entertain,0.18773247612680882
Ohio,Construction,0.11934414647636243
Ohio,Education,0.08357706267441904
Ohio,Finance,0.026461419275984267
Ohio,Healthcare,0.02239657756652847
Ohio,Information,0.024853876369042915
Ohio,Management,0.013894157319110359
Ohio,Mfg-chem,0.021482176316851502
Ohio,Mfg-food,0.039439750028025924
Ohio,Mfg-metals,0.01950665384340422
Ohio,Mining,0.04645796287762398
Ohio,Other services,0.051421551758512284
Ohio,Prof services,0.03868327329485957
Ohio,Public admin,0.030232338598465497
Ohio,Real estate,0.038982314724524514
Ohio,Retail-gen,0.04600140729259683
Ohio,Retail-spec,0.049688094239376465
Ohio,Transportation,0.043188604111842666
Ohio,Utilities,0.034050202501027395
Ohio,Warehousing,0.030055078471730858
Ohio,Wholesale,0.024848846451129072
Oklahoma,Accommodation/food,0.09042898604061524
Oklahoma,Admin/waste,0.044601160514963586
Oklahoma,Agriculture,0.12648860009829957
Oklahoma,Arts/entertain,0.1777015116686183
Oklahoma,Construction,0.036334574605531925
Oklahoma,Education,0.06795777206940781
Oklahoma,Finance,0.02696158938109935
Oklahoma,Healthcare,0.02283368469347303
Oklahoma,Information,0.03293424783976622
Oklahoma,Management,0.014265193653387902
Oklahoma,Mfg-chem,0.02864422756490762
Oklahoma,Mfg-food,0.03671425688427149
Oklahoma,Mfg-metals,0.029765710543134604
Oklahoma,Mining,0.03448517514379483
Oklahoma,Other services,0.06298802593828728
Oklahoma,Prof services,0.053301493655379104
Oklahoma,Public admin,0.040792071998931166
Oklahoma,Real estate,0.049718304855492196
Oklahoma,Retail-gen,0.03803884294878473
Oklahoma,Retail-spec,0.03832976904068325
Oklahoma,Transportation,0.04213380943048934
Oklahoma,Utilities,0.029398901121285483
Oklahoma,Warehousing,0.05664022461516297
Oklahoma,Wholesale,0.027544697101338507
Oregon,Accommodation/food,0.14579500687856076
Oregon,Admin/waste,0.03882408073205187
Oregon,Agriculture,0.19573935556641398
Oregon,Arts/entertain,0.18179441164574514
Oregon,Construction,0.06445574126503317
Oregon,Education,0.1288515612656928
Oregon,Finance,0.030875219567127358
Oregon,Healthcare,0.02363014701513339
Oregon,Information,0.038430425728987576
Oregon,Management,0.026590054462586356
Oregon,Mfg-chem,0.024480967763857386
Oregon,Mfg-food,0.05504337133361593
Oregon,Mfg-metals,0.0232642776328523
Oregon,Mining,0.04366332183685871
Oregon,Other services,0.05079504604769116
Oregon,Prof services,0.048330993850538136
Oregon,Public admin,0.05319506783551488
Oregon,Real estate,0.0420090149850909
Oregon,Retail-gen,0.047545807180550965
Oregon,Retail-spec,0.04476268459717052
Oregon,Transportation,0.047314574156324694
Oregon,Utilities,0.016656243183214577
Oregon,Warehousing,0.046703534659896885
Oregon,Wholesale,0.028502821621783084
Pennsylvania,Accommodation/food,0.09482108182947001
Pennsylvania,Admin/waste,0.03996132120009336
Pennsylvania,Agriculture,0.141037201721281
Pennsylvania,Arts/entertain,0.1979529285892313
Pennsylvania,Construction,0.08869440104632646
Pennsylvania,Education,0.13561099314912886
Pennsylvania,Finance,0.025344217245706825
Pennsylvania,Healthcare,0.025068294466617007
Pennsylvania,Information,0.023834797407475343
Pennsylvania,Management,0.013924535631131366
Pennsylvania,Mfg-chem,0.02306913948655361
Pennsylvania,Mfg-food,0.03319061502390821
Pennsylvania,Mfg-metals,0.01516454435223834
Pennsylvania,Mining,0.040814051494187056
Pennsylvania,Other services,0.054040436523367034
Pennsylvania,Prof services,0.03639026478818735
Pennsylvania,Public admin,0.03347338374530963
Pennsylvania,Real estate,0.04074584132850332
Pennsylvania,Retail-gen,0.04244391813955083
Pennsylvania,Retail-spec,0.03900718380123003
Pennsylvania,Transportation,0.04280073735434238
Pennsylvania,Utilities,0.012450041160777782
Pennsylvania,Warehousing,0.04403119984829545
Pennsylvania,Wholesale,0.025417012626145683
Rhode Island,Accommodation/food,0.20117403707272696
Rhode Island,Admin/waste,0.05669601113948692
Rhode Island,Agriculture,0.20404155935811147
Rhode Island,Arts/entertain,0.1755803667091417
Rhode Island,Construction,0.14541328606726425
Rhode Island,Education,0.09358626011908024
Rhode Island,Finance,0.02198012036490713
Rhode Island,Healthcare,0.032582917652607186
Rhode Island,Information,0.0384934079158561
Rhode Island,Management,0.030119921660123103
Rhode Island,Mfg-chem,0.03942016862135115
Rhode Island,Mfg-food,0.04200463969993186
Rhode Island,Mfg-metals,0.02044540883418311
Rhode Island,Mining,0.1678993961794956
Rhode Island,Other services,0.07270993817416582
Rhode Island,Prof services,0.06030196890748401
Rhode Island,Public admin,0.07034383445185391
Rhode Island,Real estate,0.07192414447015329
Rhode Island,Retail-gen,0.052193206448296364
Rhode Island,Retail-spec,0.04876644655204627
Rhode Island,Transportation,0.046300823010802
Rhode Island,Utilities,0.038032580907204405
Rhode Island,Warehousing,0.046359517863041426
Rhode Island,Wholesale,0.02741220560058831
South Carolina,Accommodation/food,0.13066358106407241
South Carolina,Admin/waste,0.03894074693062578
South Carolina,Agriculture,0.07847422326186049
South Carolina,Arts/entertain,0.1490906278537441
South Carolina,Construction,0.029134329634128774
South Carolina,Education,0.07245011470809065
South Carolina,Finance,0.02850601788800478
South Carolina,Healthcare,0.018840066392081172
South Carolina,Information,0.04191175217083277
South Carolina,Management,0.026243128666893142
South Carolina,Mfg-chem,0.020377028866057655
South Carolina,Mfg-food,0.03561900327990912
South Carolina,Mfg-metals,0.022500569497661372
South Carolina,Mining,0.026014202480154257
South Carolina,Other services,0.0403758646108228
South Carolina,Prof services,0.04504312635129198
South Carolina,Public admin,0.03719226671652383
South Carolina,Real estate,0.04588835188585814
South Carolina,Retail-gen,0.046103193034512366
South Carolina,Retail-spec,0.03340256156749081
South Carolina,Transportation,0.051860714872949666
South Carolina,Utilities,0.02680087526253224
South Carolina,Warehousing,0.08309625404811341
South Carolina,Wholesale,0.030330763131731716
South Dakota,Accommodation/food,0.18016541508954084
South Dakota,Admin/waste,0.06778487103077063
South Dakota,Agriculture,0.197468580944961
South Dakota,Arts/entertain,0.18652914796387915
South Dakota,Construction,0.159062437971155
South Dakota,Education,0.10308150669480072
South Dakota,Finance,0.023507279200671128
South Dakota,Healthcare,0.035183902812333946
South Dakota,Information,0.041508451590113994
South Dakota,Management,0.02372916218603678
South Dakota,Mfg-chem,0.042954357786506026
South Dakota,Mfg-food,0.0717994025067286
South Dakota,Mfg-metals,0.02935135987058434
South Dakota,Mining,0.11854240992444896
South Dakota,Other services,0.0823200543128645
South Dakota,Prof services,0.07058075361836988
South Dakota,Public admin,0.07508609937683622
South Dakota,Real estate,0.07248205217630584
South Dakota,Retail-gen,0.07882494921713859
South Dakota,Retail-spec,0.07438218060986766
South Dakota,Transportation,0.07928344554761475
South Dakota,Utilities,0.025351809400451036
South Dakota,Warehousing,0.03163214640644936
South Dakota,Wholesale,0.03417325070817883
Tennessee,Accommodation/food,0.10216403033299831
Tennessee,Admin/waste,0.033009218749399286
Tennessee,Agriculture,0.12833388532300127
Tennessee,Arts/entertain,0.1458690870345099
Tennessee,Construction,0.04333226122915414
Tennessee,Education,0.07431509642982116
Tennessee,Finance,0.028897710105272294
Tennessee,Healthcare,0.023093126625156207
Tennessee,Information,0.041393604769273735
Tennessee,Management,0.018498856526857458
Tennessee,Mfg-chem,0.023617392163797487
Tennessee,Mfg-food,0.02315308868971725
Tennessee,Mfg-metals,0.019708259983235388
Tennessee,Mining,0.03237188804890479
Tennessee,Other services,0.04264679623910943
Tennessee,Prof services,0.03905864612290275
Tennessee,Public admin,0.026936082319007126
Tennessee,Real estate,0.046486926613504696
Tennessee,Retail-gen,0.038249840885514544
Tennessee,Retail-spec,0.04014702405512651
Tennessee,Transportation,0.035174529758860894
Tennessee,Utilities,0.011262483635879977
Tennessee,Warehousing,0.054715735521235494
Tennessee,Wholesale,0.017901114501897988
Texas,Accommodation/food,0.06097280146079735
Texas,Admin/waste,0.03209250733166402
Texas,Agriculture,0.11064179041961432
Texas,Arts/entertain,0.1253317322239533
Texas,Construction,0.02214840556637068
Texas,Education,0.06943990741921546
Texas,Finance,0.029003928093153376
Texas,Healthcare,0.019961075406418817
Texas,Information,0.04124022345054242
Texas,Management,0.02305378359846785
Texas,Mfg-chem,0.015935969964793996
Texas,Mfg-food,0.031953686356910926
Texas,Mfg-metals,0.017307104727510878
Texas,Mining,0.026167048552566685
Texas,Other services,0.04866050901367986
Texas,Prof services,0.029395777316624096
Texas,Public admin,0.02863568612399597
Texas,Real estate,0.044945274601175284
Texas,Retail-gen,0.023882658384300492
Texas,Retail-spec,0.04174611238999388
Texas,Transportation,0.02904834259795104
Texas,Utilities,0.030480321540413947
Texas,Warehousing,0.02497821698437829
Texas,Wholesale,0.019360505080642538
Utah,Accommodation/food,0.14875031784574652
Utah,Admin/waste,0.0496774675141018
Utah,Agriculture,0.14378195094939086
Utah,Arts/entertain,0.1954125554483851
Utah,Construction,0.079195132486212
Utah,Education,0.07556721313949849
Utah,Finance,0.02722693079819837
Utah,Healthcare,0.030677859683659384
Utah,Information,0.05279838625241469
Utah,Management,0.03736843877533936
Utah,Mfg-chem,0.034279386233614255
Utah,Mfg-food,0.04083539011956628
Utah,Mfg-metals,0.024627179786585764
Utah,Mining,0.06898237424083249
Utah,Other services,0.045701995489830304
Utah,Prof services,0.0538538119817362
Utah,Public admin,0.027244533552319986
Utah,Real estate,0.055582177110366164
Utah,Retail-gen,0.04519660597451483
Utah,Retail-spec,0.04475080587977797
Utah,Transportation,0.06412372072758012
Utah,Utilities,0.044483190451635186
Utah,Warehousing,0.0405106048703378
Utah,Wholesale,0.022979628320706696
Vermont,Accommodation/food,0.1414465618602998
Vermont,Admin/waste,0.08433372832982244
Vermont,Agriculture,0.15436806719124713
Vermont,Arts/entertain,0.2025229414280362
Vermont,Construction,0.15042449299998825
Vermont,Education,0.13952832661221679
Vermont,Finance,0.023807142465781493
Vermont,Healthcare,0.04007873447101217
Vermont,Information,0.03571691857535995
Vermont,Management,0.0942292853033718
Vermont,Mfg-chem,0.040011619594483606
Vermont,Mfg-food,0.04907086741007436
Vermont,Mfg-metals,0.03175030353662845
Vermont,Mining,0.23065454066975388
Vermont,Other services,0.0583918071926354
Vermont,Prof services,0.10206001554070299
Vermont,Public admin,0.041748576034927196
Vermont,Real estate,0.07988287321406354
Vermont,Retail-gen,0.07795378987502627
Vermont,Retail-spec,0.07313385710405503
Vermont,Transportation,0.052030637018305105
Vermont,Utilities,0.06208010818678678
Vermont,Warehousing,0.061044848387669506
Vermont,Wholesale,0.03943811763164374
Virginia,Accommodation/food,0.1018982957819634
Virginia,Admin/waste,0.04312368834320481
Virginia,Agriculture,0.1329650960122505
Virginia,Arts/entertain,0.17046981160200841
Virginia,Construction,0.03224826505510387
Virginia,Education,0.07379158219814222
Virginia,Finance,0.027740327766179948
Virginia,Healthcare,0.021601647682440293
Virginia,Information,0.02892045474899557
Virginia,Management,0.01542394276736895
Virginia,Mfg-chem,0.021602787898044068
Virginia,Mfg-food,0.03467154059320189
Virginia,Mfg-metals,0.025378306699546733
Virginia,Mining,0.03402427459881057
Virginia,Other services,0.05628171497787433
Virginia,Prof services,0.038486829622276106
Virginia,Public admin,0.03261114864932287
Virginia,Real estate,0.04437569461624197
Virginia,Retail-gen,0.04698620874843344
Virginia,Retail-spec,0.04108819925339617
Virginia,Transportation,0.04240771551695948
Virginia,Utilities,0.020184332048213516
Virginia,Warehousing,0.041047256677826875
Virginia,Wholesale,0.025808025800062157
Washington,Accommodation/food,0.11645638740589896
Washington,Admin/waste,0.038470285050413874
Washington,Agriculture,0.12653826993108946
Washington,Arts/entertain,0.16049330767367015
Washington,Construction,0.06268031863039046
Washington,Education,0.11580736753610593
Washington,Finance,0.019166901338525628
Washington,Healthcare,0.018827191408910145
Washington,Information,0.055714830243601715
Washington,Management,0.04374239451077674
Washington,Mfg-chem,0.028576136623089318
Washington,Mfg-food,0.06639398474512652
Washington,Mfg-metals,0.025221858447017385
Washington,Mining,0.07460130390963664
Washington,Other services,0.050241245862109006
Washington,Prof services,0.03932000477366453
Washington,Public admin,0.049799795016492086
Washington,Real estate,0.04199759788336023
Washington,Retail-gen,0.04078707630147053
Washington,Retail-spec,0.04812744968146565
Washington,Transportation,0.05542956851771654
Washington,Utilities,0.014313832846829496
Washington,Warehousing,0.046296032278848195
Washington,Wholesale,0.03167024516624812
West Virginia,Accommodation/food,0.10088913725050297
West Virginia,Admin/waste,0.04265765905629675
West Virginia,Agriculture,0.12434178163096284
West Virginia,Arts/entertain,0.1784968055460222
West Virginia,Construction,0.12094190989637912
West Virginia,Education,0.09953482675882948
West Virginia,Finance,0.035174802960090346
West Virginia,Healthcare,0.019310481762914566
West Virginia,Information,0.025591062254855728
West Virginia,Management,0.02903362679099718
West Virginia,Mfg-chem,0.030026903422407318
West Virginia,Mfg-food,0.06913523347256807
West Virginia,Mfg-metals,0.02933279608194461
West Virginia,Mining,0.039011533545939545
West Virginia,Other services,0.05047974229009103
West Virginia,Prof services,0.06059574580701438
West Virginia,Public admin,0.05743209591881448
West Virginia,Real estate,0.0405874496017294
West Virginia,Retail-gen,0.03398884436733524
West Virginia,Retail-spec,0.03884053629700879
West Virginia,Transportation,0.04972767378814206
West Virginia,Utilities,0.021288342825335704
West Virginia,Warehousing,0.07261853290297635
West Virginia,Wholesale,0.041253832239920275
Wisconsin,Accommodation/food,0.12408736712310992
Wisconsin,Admin/waste,0.057611823879611695
Wisconsin,Agriculture,0.17115046052179544
Wisconsin,Arts/entertain,0.18530304788641055
Wisconsin,Construction,0.12504878097906813
Wisconsin,Education,0.13003214182295805
Wisconsin,Finance,0.02140900092448709
Wisconsin,Healthcare,0.022281890357104275
Wisconsin,Information,0.04212691096036539
Wisconsin,Management,0.012761281578279942
Wisconsin,Mfg-chem,0.029858672028105392
Wisconsin,Mfg-food,0.05689431703881059
Wisconsin,Mfg-metals,0.01980617956359864
Wisconsin,Mining,0.084728592178122
Wisconsin,Other services,0.06352484228569417
Wisconsin,Prof services,0.05468523322575862
Wisconsin,Public admin,0.0542063638961502
Wisconsin,Real estate,0.05851206776922347
Wisconsin,Retail-gen,0.045173634823830765
Wisconsin,Retail-spec,0.05661257449955729
Wisconsin,Transportation,0.08728475358415842
Wisconsin,Utilities,0.026051217294236453
Wisconsin,Warehousing,0.04815575982429121
Wisconsin,Wholesale,0.0350197722259961
Wyoming,Accommodation/food,0.18679254421084954
Wyoming,Admin/waste,0.07901503371971819
Wyoming,Agriculture,0.2109763663664909
Wyoming,Arts/entertain,0.16918532180241533
Wyoming,Construction,0.15256692927021823
Wyoming,Education,0.1856865536144379
Wyoming,Finance,0.027756293779049188
Wyoming,Healthcare,0.034918020070680574
Wyoming,Information,0.030500783546857736
Wyoming,Management,0.04037712448065754
Wyoming,Mfg-chem,0.0386023732575628
Wyoming,Mfg-food,0.14495513389633255
Wyoming,Mfg-metals,0.045978326918987615
Wyoming,Mining,0.05476993395204422
Wyoming,Other services,0.07904886998871273
Wyoming,Prof services,0.07947343890035513
Wyoming,Public admin,0.10378244345502126
Wyoming,Real estate,0.07769696934638365
Wyoming,Retail-gen,0.06697608566594225
Wyoming,Retail-spec,0.07900332053083314
Wyoming,Transportation,0.04066297132877384
Wyoming,Utilities,0.02818183526431579
Wyoming,Warehousing,0.05810348273917039
Wyoming,Wholesale,0.04907897323142319
